,state,fips,cases,deaths,employed-sugar-intake-daily
841,California,6,9351253,90961,22.9
842,California,6,9359245,90986,22.9
843,California,6,9398846,91058,22.9
844,California,6,9402566,91067,22.9
845,California,6,9407260,91079,22.9
846,California,6,9449358,91203,22.9
847,California,6,9449407,91203,22.9
848,California,6,9449407,91209,22.9
849,California,6,9461626,91231,22.9
850,California,6,9505145,91316,22.9
851,California,6,9509990,91340,22.9
852,California,6,9516167,91353,22.9
853,California,6,9557283,91462,22.9
854,California,6,9557347,91463,22.9
855,California,6,9557347,91464,22.9
856,California,6,9569871,91469,22.9
857,California,6,9572842,91489,22.9
858,California,6,9618290,91552,22.9
859,California,6,9623352,91590,22.9
860,California,6,9661160,91660,22.9
861,California,6,9661160,91659,22.9
862,California,6,9661160,91659,22.9
863,California,6,9675504,91681,22.9
864,California,6,9728951,91740,22.9
865,California,6,9735641,91763,22.9
866,California,6,9740705,91771,22.9
867,California,6,9789742,91862,22.9
868,California,6,9789742,91862,22.9
869,California,6,9789861,91862,22.9
870,California,6,9802778,91881,22.9
871,California,6,9850089,91956,22.9
872,California,6,9856336,91969,22.9
873,California,6,9861034,92004,22.9
874,California,6,9894394,92086,22.9
875,California,6,9894394,92086,22.9
876,California,6,9894394,92086,22.9
877,California,6,9906427,92097,22.9
878,California,6,9955717,92155,22.9
879,California,6,9962108,92173,22.9
880,California,6,9967883,92186,22.9
881,California,6,10025036,92271,22.9
882,California,6,10025036,92271,22.9
883,California,6,10025110,92272,22.9
884,California,6,10038765,92289,22.9
885,California,6,10087984,92371,22.9
886,California,6,10095355,92403,22.9
887,California,6,10101062,92418,22.9
888,California,6,10156643,92541,22.9
889,California,6,10156643,92541,22.9
890,California,6,10156643,92541,22.9
891,California,6,10171959,92560,22.9
892,California,6,10177563,92580,22.9
893,California,6,10228221,92673,22.9
894,California,6,10233568,92690,22.9
895,California,6,10279898,92793,22.9
896,California,6,10279898,92793,22.9
897,California,6,10279898,92793,22.9
898,California,6,10298129,92829,22.9
899,California,6,10358182,92900,22.9
900,California,6,10365785,92927,22.9
901,California,6,10374290,92947,22.9
902,California,6,10435541,93043,22.9
903,California,6,10435541,93043,22.9
904,California,6,10435541,93043,22.9
905,California,6,10454194,93072,22.9
906,California,6,10506662,93152,22.9
907,California,6,10513729,93180,22.9
908,California,6,10522372,93216,22.9
909,California,6,10578770,93325,22.9
910,California,6,10578770,93325,22.9
911,California,6,10578770,93325,22.9
912,California,6,10594052,93362,22.9
913,California,6,10641665,93438,22.9
914,California,6,10649458,93482,22.9
915,California,6,10656412,93508,22.9
916,California,6,10700053,93613,22.9
917,California,6,10700053,93613,22.9
918,California,6,10700053,93613,22.9
919,California,6,10713333,93651,22.9
920,California,6,10757986,93734,22.9
921,California,6,10764622,93782,22.9
922,California,6,10769686,93813,22.9
923,California,6,10807573,93919,22.9
924,California,6,10807573,93919,22.9
925,California,6,10807573,93919,22.9
926,California,6,10817941,93950,22.9
927,California,6,10853402,94034,22.9
928,California,6,10858351,94057,22.9
929,California,6,10862660,94098,22.9
930,California,6,10898548,94234,22.9
931,California,6,10898548,94234,22.9
932,California,6,10898548,94234,22.9
933,California,6,10908539,94262,22.9
934,California,6,10939491,94365,22.9
935,California,6,10944159,94424,22.9
936,California,6,10947473,94448,22.9
937,California,6,10979626,94547,22.9
938,California,6,10979626,94547,22.9
939,California,6,10979626,94547,22.9
940,California,6,10987530,94571,22.9
941,California,6,11015161,94685,22.9
942,California,6,11019530,94725,22.9
943,California,6,11022505,94750,22.9
944,California,6,11054444,94913,22.9
945,California,6,11054444,94913,22.9
946,California,6,11054444,94913,22.9
947,California,6,11060838,94947,22.9
948,California,6,11088191,94973,22.9
949,California,6,11091425,95001,22.9
950,California,6,11093984,95017,22.9
951,California,6,11117372,95097,22.9
952,California,6,11117372,95097,22.9
953,California,6,11117372,95097,22.9
954,California,6,11122387,95119,22.9
955,California,6,11124581,95147,22.9
956,California,6,11145708,95183,22.9
957,California,6,11147393,95295,22.9
958,California,6,11163758,95407,22.9
959,California,6,11163758,95407,22.9
960,California,6,11163758,95415,22.9
961,California,6,11168261,95459,22.9
962,California,6,11169894,95472,22.9
963,California,6,11171759,95521,22.9
964,California,6,11194286,95624,22.9
965,California,6,11196447,95643,22.9
966,California,6,11196447,95643,22.9
967,California,6,11196447,95643,22.9
968,California,6,11199912,95680,22.9
969,California,6,11201464,95695,22.9
970,California,6,11203061,95726,22.9
971,California,6,11228851,95776,22.9
972,California,6,11230511,95790,22.9
973,California,6,11230511,95790,22.9
974,California,6,11230511,95790,22.9
975,California,6,11233676,95825,22.9
976,California,6,11234999,95835,22.9
977,California,6,11236331,95864,22.9
978,California,6,11261913,96009,22.9
979,California,6,11263827,96020,22.9
980,California,6,11263827,96020,22.9
981,California,6,11263827,96020,22.9
982,California,6,11266268,96045,22.9
983,California,6,11267236,96119,22.9
984,California,6,11268276,96145,22.9
985,California,6,11289060,96240,22.9
986,California,6,11290889,96242,22.9
987,California,6,11290889,96242,22.9
988,California,6,11290889,96242,22.9
989,California,6,11290889,96244,22.9
990,California,6,11294061,96280,22.9
991,California,6,11294895,96308,22.9
992,California,6,11316398,96442,22.9
993,California,6,11317620,96460,22.9
994,California,6,11317620,96460,22.9
995,California,6,11317620,96460,22.9
996,California,6,11319190,96481,22.9
997,California,6,11319195,96481,22.9
998,California,6,11321488,96519,22.9
999,California,6,11337782,96697,22.9
1000,California,6,11338846,96712,22.9
1001,California,6,11338846,96712,22.9
1002,California,6,11338846,96712,22.9
1003,California,6,11343021,96738,22.9
1004,California,6,11344103,96747,22.9
1005,California,6,11345366,96780,22.9
1006,California,6,11361181,96928,22.9
1007,California,6,11362397,96928,22.9
1008,California,6,11362397,96928,22.9
1009,California,6,11362397,96928,22.9
1010,California,6,11364908,96960,22.9
1011,California,6,11365734,96966,22.9
1012,California,6,11367123,96976,22.9
1013,California,6,11383971,97064,22.9
1014,California,6,11385477,97025,22.9
1015,California,6,11385477,97025,22.9
1016,California,6,11385477,97025,22.9
1017,California,6,11388453,97042,22.9
1018,California,6,11389933,97050,22.9
1019,California,6,11392604,97077,22.9
1020,California,6,11411448,97142,22.9
1021,California,6,11411450,99505,22.9
1022,California,6,11411450,99505,22.9
1023,California,6,11411450,99505,22.9
1024,California,6,11416039,99532,22.9
1025,California,6,11417621,99539,22.9
1026,California,6,11420767,99555,22.9
1027,California,6,11446381,99630,22.9
1028,California,6,11448703,99637,22.9
1029,California,6,11448703,99637,22.9
1030,California,6,11448727,99637,22.9
1031,California,6,11453640,99657,22.9
1032,California,6,11455445,99664,22.9
1033,California,6,11458520,99684,22.9
1034,California,6,11484761,99800,22.9
1035,California,6,11489970,99821,22.9
1036,California,6,11489970,99821,22.9
1037,California,6,11489970,99821,22.9
1038,California,6,11495367,99836,22.9
1039,California,6,11497895,99846,22.9
1040,California,6,11502638,99856,22.9
1041,California,6,11535834,99913,22.9
1042,California,6,11540816,99932,22.9
1043,California,6,11540816,99932,22.9
1044,California,6,11540816,99932,22.9
1045,California,6,11550859,99967,22.9
1046,California,6,11554226,99977,22.9
1047,California,6,11559335,100005,22.9
1048,California,6,11616356,100179,22.9
1049,California,6,11620250,100197,22.9
1050,California,6,11620250,100197,22.9
1051,California,6,11620250,100197,22.9
1052,California,6,11628037,100232,22.9
1053,California,6,11630402,100252,22.9
1054,California,6,11634639,100278,22.9
1055,California,6,11685057,100350,22.9
1056,California,6,11688449,100370,22.9
1057,California,6,11688449,100370,22.9
1058,California,6,11688449,100370,22.9
1059,California,6,11695224,100431,22.9
1060,California,6,11696011,100445,22.9
1061,California,6,11699232,100485,22.9
1062,California,6,11769634,100606,22.9
1063,California,6,11772574,100628,22.9
1064,California,6,11772574,100628,22.9
1065,California,6,11772585,100628,22.9
1066,California,6,11772585,100628,22.9
1067,California,6,11779543,100668,22.9
1068,California,6,11781729,100702,22.9
1069,California,6,11822939,100837,22.9
1070,California,6,11826466,100865,22.9
1071,California,6,11826466,100865,22.9
1072,California,6,11826523,100865,22.9
1073,California,6,11826523,100865,22.9
1074,California,6,11833426,100924,22.9
1075,California,6,11835660,101177,22.9
1076,California,6,11879543,101297,22.9
1077,California,6,11881668,101322,22.9
1078,California,6,11881668,101322,22.9
1079,California,6,11881685,101322,22.9
1080,California,6,11886820,101382,22.9
1081,California,6,11888255,101403,22.9
1082,California,6,11890846,101457,22.9
1083,California,6,11925125,101625,22.9
1084,California,6,11926718,101660,22.9
1085,California,6,11926718,101660,22.9
1086,California,6,11926732,101660,22.9
1087,California,6,11926732,101660,22.9
1088,California,6,11929917,101724,22.9
1089,California,6,11931371,101765,22.9
1090,California,6,11954442,101957,22.9
1091,California,6,11955605,101982,22.9
1092,California,6,11955605,101982,22.9
1093,California,6,11955660,101983,22.9
1094,California,6,11957890,102025,22.9
1095,California,6,11958856,102053,22.9
1096,California,6,11960085,102102,22.9
1097,California,6,11979032,102259,22.9
1098,California,6,11980295,102283,22.9
1099,California,6,11980295,102283,22.9
1100,California,6,11980312,102283,22.9
1101,California,6,11980312,102286,22.9
1102,California,6,11983239,102337,22.9
1103,California,6,11984822,102368,22.9
1104,California,6,12004618,102522,22.9
1105,California,6,12006068,102539,22.9
1106,California,6,12006068,102539,22.9
1107,California,6,12006071,102539,22.9
1108,California,6,12008242,102570,22.9
1109,California,6,12009359,102593,22.9
1110,California,6,12010445,102623,22.9
1111,California,6,12030850,102744,22.9
1112,California,6,12032321,102767,22.9
1113,California,6,12032321,102767,22.9
1114,California,6,12032321,102767,22.9
1115,California,6,12034630,102813,22.9
1116,California,6,12035813,102842,22.9
1117,California,6,12037035,102875,22.9
1118,California,6,12058356,102996,22.9
1119,California,6,12059443,103015,22.9
1120,California,6,12059443,103015,22.9
1121,California,6,12059486,103015,22.9
1122,California,6,12059486,103015,22.9
1123,California,6,12062220,103075,22.9
1124,California,6,12063650,103091,22.9
1125,California,6,12083679,103193,22.9
1126,California,6,12085063,103211,22.9
1127,California,6,12085063,103211,22.9
1128,California,6,12085125,103211,22.9
1129,California,6,12087218,103244,22.9
1130,California,6,12088153,103554,22.9
1131,California,6,12089197,103582,22.9
1132,California,6,12108673,103692,22.9
1133,California,6,12110014,103706,22.9
1134,California,6,12110014,103706,22.9
1135,California,6,12110014,103706,22.9
1136,California,6,12111875,103743,22.9
1137,California,6,12112791,103753,22.9
1138,California,6,12114454,103764,22.9
1139,California,6,12131977,103987,22.9
1140,California,6,12133065,103999,22.9
1141,California,6,12133065,103999,22.9
1142,California,6,12133065,103999,22.9
1143,California,6,12134760,104027,22.9
1144,California,6,12135588,104038,22.9
1145,California,6,12136243,104047,22.9
1146,California,6,12152129,104114,22.9
1147,California,6,12153079,104130,22.9
1148,California,6,12153079,104130,22.9
1149,California,6,12153083,104130,22.9
1150,California,6,12154293,104165,22.9
1151,California,6,12154941,104185,22.9
1152,California,6,12155467,104196,22.9
1153,California,6,12169158,104277,22.9
1154,Arizona,4,1,0,33.0
1155,Arizona,4,1,0,33.0
1156,Arizona,4,1,0,33.0
1157,Arizona,4,1,0,33.0
1158,Arizona,4,1,0,33.0
1159,Arizona,4,1,0,33.0
1160,Arizona,4,1,0,33.0
1161,Arizona,4,1,0,33.0
1162,Arizona,4,1,0,33.0
1163,Arizona,4,1,0,33.0
1164,Arizona,4,1,0,33.0
1165,Arizona,4,1,0,33.0
1166,Arizona,4,1,0,33.0
1167,Arizona,4,1,0,33.0
1168,Arizona,4,1,0,33.0
1169,Arizona,4,1,0,33.0
1170,Arizona,4,1,0,33.0
1171,Arizona,4,1,0,33.0
1172,Arizona,4,1,0,33.0
1173,Arizona,4,1,0,33.0
1174,Arizona,4,1,0,33.0
1175,Arizona,4,1,0,33.0
1176,Arizona,4,1,0,33.0
1177,Arizona,4,1,0,33.0
1178,Arizona,4,1,0,33.0
1179,Arizona,4,1,0,33.0
1180,Arizona,4,1,0,33.0
1181,Arizona,4,1,0,33.0
1182,Arizona,4,1,0,33.0
1183,Arizona,4,1,0,33.0
1184,Arizona,4,1,0,33.0
1185,Arizona,4,1,0,33.0
1186,Arizona,4,1,0,33.0
1187,Arizona,4,1,0,33.0
1188,Arizona,4,1,0,33.0
1189,Arizona,4,1,0,33.0
1190,Arizona,4,1,0,33.0
1191,Arizona,4,2,0,33.0
1192,Arizona,4,2,0,33.0
1193,Arizona,4,2,0,33.0
1194,Arizona,4,3,0,33.0
1195,Arizona,4,5,0,33.0
1196,Arizona,4,5,0,33.0
1197,Arizona,4,6,0,33.0
1198,Arizona,4,6,0,33.0
1199,Arizona,4,9,0,33.0
1200,Arizona,4,9,0,33.0
1201,Arizona,4,9,0,33.0
1202,Arizona,4,12,0,33.0
1203,Arizona,4,13,0,33.0
1204,Arizona,4,18,0,33.0
1205,Arizona,4,20,0,33.0
1206,Arizona,4,28,0,33.0
1207,Arizona,4,47,0,33.0
1208,Arizona,4,70,1,33.0
1209,Arizona,4,104,1,33.0
1210,Arizona,4,153,2,33.0
1211,Arizona,4,234,2,33.0
1212,Arizona,4,326,6,33.0
1213,Arizona,4,402,6,33.0
1214,Arizona,4,508,8,33.0
1215,Arizona,4,665,15,33.0
1216,Arizona,4,773,15,33.0
1217,Arizona,4,930,18,33.0
1218,Arizona,4,1169,20,33.0
1219,Arizona,4,1298,24,33.0
1220,Arizona,4,1413,29,33.0
1221,Arizona,4,1600,35,33.0
1222,Arizona,4,1769,41,33.0
1223,Arizona,4,2019,53,33.0
1224,Arizona,4,2269,64,33.0
1225,Arizona,4,2466,67,33.0
1226,Arizona,4,2577,77,33.0
1227,Arizona,4,2726,80,33.0
1228,Arizona,4,3018,89,33.0
1229,Arizona,4,3112,97,33.0
1230,Arizona,4,3393,112,33.0
1231,Arizona,4,3539,117,33.0
1232,Arizona,4,3702,122,33.0
1233,Arizona,4,3806,131,33.0
1234,Arizona,4,3962,142,33.0
1235,Arizona,4,4234,152,33.0
1236,Arizona,4,4507,174,33.0
1237,Arizona,4,4719,181,33.0
1238,Arizona,4,4929,188,33.0
1239,Arizona,4,5064,191,33.0
1240,Arizona,4,5251,213,33.0
1241,Arizona,4,5459,236,33.0
1242,Arizona,4,5769,257,33.0
1243,Arizona,4,6045,268,33.0
1244,Arizona,4,6280,275,33.0
1245,Arizona,4,6526,277,33.0
1246,Arizona,4,6716,277,33.0
1247,Arizona,4,6948,297,33.0
1248,Arizona,4,7202,308,33.0
1249,Arizona,4,7648,320,33.0
1250,Arizona,4,7962,330,33.0
1251,Arizona,4,8364,353,33.0
1252,Arizona,4,8640,362,33.0
1253,Arizona,4,8919,362,33.0
1254,Arizona,4,9305,395,33.0
1255,Arizona,4,9707,426,33.0
1256,Arizona,4,9945,450,33.0
1257,Arizona,4,10526,517,33.0
1258,Arizona,4,10960,532,33.0
1259,Arizona,4,11119,536,33.0
1260,Arizona,4,11380,542,33.0
1261,Arizona,4,11736,562,33.0
1262,Arizona,4,12176,594,33.0
1263,Arizona,4,12674,624,33.0
1264,Arizona,4,13169,651,33.0
1265,Arizona,4,13631,679,33.0
1266,Arizona,4,13937,680,33.0
1267,Arizona,4,14170,686,33.0
1268,Arizona,4,14566,704,33.0
1269,Arizona,4,14897,747,33.0
1270,Arizona,4,15315,763,33.0
1271,Arizona,4,15608,775,33.0
1272,Arizona,4,16040,799,33.0
1273,Arizona,4,16339,800,33.0
1274,Arizona,4,16561,806,33.0
1275,Arizona,4,16783,807,33.0
1276,Arizona,4,17262,831,33.0
1277,Arizona,4,17763,857,33.0
1278,Arizona,4,18465,885,33.0
1279,Arizona,4,19255,903,33.0
1280,Arizona,4,19936,906,33.0
1281,Arizona,4,20123,918,33.0
1282,Arizona,4,21250,943,33.0
1283,Arizona,4,22245,983,33.0
1284,Arizona,4,22818,1000,33.0
1285,Arizona,4,24369,1016,33.0
1286,Arizona,4,25517,1046,33.0
1287,Arizona,4,26924,1048,33.0
1288,Arizona,4,27761,1052,33.0
1289,Arizona,4,28396,1074,33.0
1290,Arizona,4,29981,1100,33.0
1291,Arizona,4,31525,1130,33.0
1292,Arizona,4,33167,1157,33.0
1293,Arizona,4,34773,1190,33.0
1294,Arizona,4,35953,1194,33.0
1295,Arizona,4,37005,1204,33.0
1296,Arizona,4,39298,1228,33.0
1297,Arizona,4,41159,1252,33.0
1298,Arizona,4,43731,1287,33.0
1299,Arizona,4,46914,1322,33.0
